date,amount,category,subcategory,description,merchant,transaction_type,user_id
2024-05-22,57.71,Transportation,Parking,Car payment,Lyft,expense,9
2024-05-22,14.37,Shopping,Clothing,Personal items,Walgreens,expense,9
2024-05-23,324.07,Utilities,Water,Internet bill,PG&E,expense,9
2024-05-23,33.93,ATM Fee,ATM Fee,Show daughter.,Ortiz-Newman,expense,9
2024-05-25,20.69,Food & Dining,Coffee,Dinner,Chipotle,expense,9
2024-05-26,47.06,ATM Fee,ATM Fee,Yard know situation.,Hahn PLC,expense,9
2024-05-27,12.74,Subscription,Subscription,Total shake gun realize.,Dennis Group,expense,9
2024-05-28,32.57,Entertainment,Sports,Movie tickets,Spotify,expense,9
2024-05-29,16.91,Subscription,Subscription,Use soldier record knowledge.,"Jenkins, Young and Alvarado",expense,9
2024-05-29,29.94,Bank Fee,Bank Fee,Program any around.,Graham and Sons,expense,9
2024-05-30,12.42,Bank Fee,Bank Fee,Car management issue machine.,Galloway-Thomas,expense,9
2024-05-31,20.93,Shopping,Electronics,Personal items,Best Buy,expense,9
2024-06-01,5029.9,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-06-01,11.57,Entertainment,Music,Subscription,Netflix,expense,9
2024-06-01,12.96,Subscription,Subscription,Hotel fish color.,"Clark, Thomas and Wilson",expense,9
2024-06-05,256.24,Utilities,Phone,Electric bill,Verizon,expense,9
2024-06-05,39.95,Bank Fee,Bank Fee,Me center none.,Snyder-Jackson,expense,9
2024-06-06,67.66,Food & Dining,Groceries,Coffee,DoorDash,expense,9
2024-06-06,29.92,Entertainment,Movies,Subscription,PlayStation Store,expense,9
2024-06-06,9.75,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,9
2024-06-07,34.01,Entertainment,Sports,Subscription,Netflix,expense,9
2024-06-07,15.47,Bank Fee,Bank Fee,Dream yet pretty use.,"Young, Reynolds and Morris",expense,9
2024-06-08,27.94,Entertainment,Sports,Concert,Steam,expense,9
2024-06-09,49.48,Subscription,Subscription,Gun in raise fire reality.,Barnes-Ferrell,expense,9
2024-06-09,39.79,ATM Fee,ATM Fee,Bank eat leave her.,Rodriguez-Vargas,expense,9
2024-06-09,37.44,Subscription,Subscription,Skill thing.,Torres-Woods,expense,9
2024-06-10,51.73,Food & Dining,Delivery,Coffee,Starbucks,expense,9
2024-06-11,22.2,Other,Other,Nation body those product.,"Johnson, Davis and Smith",expense,9
2024-06-12,30.23,Food & Dining,Coffee,Lunch,DoorDash,expense,9
2024-06-13,165.02,Healthcare,Pharmacy,Insurance,Dental Associates,expense,9
2024-06-13,10.99,Other,Other,Single writer interesting.,"Pena, Lewis and Washington",expense,9
2024-06-14,38.43,Bank Fee,Bank Fee,Back us important.,Tanner and Sons,expense,9
2024-06-15,5104.54,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-06-15,1124.07,Freelance,Freelance,Freelance project payment,Client A,income,9
2024-06-15,59.71,Transportation,Car Payment,Car payment,Honda Finance,expense,9
2024-06-16,28.92,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,9
2024-06-17,1922.76,Housing,Property Tax,Rent payment,Bank of America,expense,9
2024-06-17,25.95,Other,Other,Above anything push ask.,Wu-Morris,expense,9
2024-06-19,305.57,Utilities,Electric,Phone bill,Water Company,expense,9
2024-06-22,1970.42,Housing,HOA Fees,Mortgage payment,Home Depot,expense,9
2024-06-23,17.79,Transportation,Uber/Lyft,Gas fill-up,Metro,expense,9
2024-06-23,58.67,Shopping,Clothing,Retail shopping,Amazon,expense,9
2024-06-23,31.64,ATM Fee,ATM Fee,Food arrive hard.,"Moreno, Jackson and Rogers",expense,9
2024-06-23,16.86,Subscription,Subscription,Station significant member former consumer.,"Smith, Dalton and Hernandez",expense,9
2024-06-24,193.9,Healthcare,Insurance Premium,Insurance,Kaiser Permanente,expense,9
2024-06-24,45.11,Other,Other,Light science executive hospital.,Andrews Group,expense,9
2024-06-26,84.3,Transportation,Parking,Parking fee,Uber,expense,9
2024-06-26,913.0717937622248,Travel,Vacation,Hotel stay,Southwest Airlines,expense,9
2024-06-27,53.32,Shopping,Clothing,Personal items,Best Buy,expense,9
2024-06-27,44.82,ATM Fee,ATM Fee,Relate sure.,Nunez Ltd,expense,9
2024-06-29,34.53,Shopping,Home Goods,Personal items,Target,expense,9
2024-07-01,4853.38,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-07-02,215.5,Healthcare,Doctor Visit,Prescription,CVS Pharmacy,expense,9
2024-07-03,36.14,ATM Fee,ATM Fee,Knowledge exactly.,Medina LLC,expense,9
2024-07-04,38.06,Food & Dining,Restaurants,Coffee,Whole Foods,expense,9
2024-07-05,45.36,ATM Fee,ATM Fee,Allow particularly.,Williams Ltd,expense,9
2024-07-06,28.31,ATM Fee,ATM Fee,Determine simple your very.,Henry-Patterson,expense,9
2024-07-07,1943.82,Housing,HOA Fees,Rent payment,Property Manager,expense,9
2024-07-07,217.95,Utilities,Gas,Internet bill,AT&T,expense,9
2024-07-07,25.01,Bank Fee,Bank Fee,Fight source.,Johnson Group,expense,9
2024-07-09,58.77,Food & Dining,Coffee,Lunch,Uber Eats,expense,9
2024-07-09,278.83,Utilities,Gas,Phone bill,Comcast,expense,9
2024-07-10,22.89,Food & Dining,Delivery,Coffee,McDonalds,expense,9
2024-07-10,10.49,ATM Fee,ATM Fee,With go marriage.,"Diaz, Mitchell and Payne",expense,9
2024-07-11,45.72,Transportation,Gas,Car payment,Uber,expense,9
2024-07-11,43.71,Shopping,Electronics,Retail shopping,Amazon,expense,9
2024-07-11,15.75,Shopping,Books,Retail shopping,Best Buy,expense,9
2024-07-12,37.83,ATM Fee,ATM Fee,Keep learn moment environmental behavior.,"Cooper, Fox and Salazar",expense,9
2024-07-13,16.48,Entertainment,Movies,Subscription,Netflix,expense,9
2024-07-13,52.48,Shopping,Clothing,Personal items,Best Buy,expense,9
2024-07-15,4831.54,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-07-15,5.92,Bank Fee,Bank Fee,Voice onto rather because build.,Ward-Mack,expense,9
2024-07-15,37.95,ATM Fee,ATM Fee,Full than.,Patterson and Sons,expense,9
2024-07-17,29.04,Shopping,Electronics,Online purchase,Macys,expense,9
2024-07-18,200.55,Healthcare,Insurance Premium,Doctor visit,Dental Associates,expense,9
2024-07-18,35.68,ATM Fee,ATM Fee,Various give.,"Hawkins, Webster and Tate",expense,9
2024-07-21,10.13,Bank Fee,Bank Fee,Policy plan town deep.,"Roberts, Jones and Robertson",expense,9
2024-07-23,48.35,Transportation,Car Payment,Car payment,Metro,expense,9
2024-07-24,33.32,Transportation,Uber/Lyft,Gas fill-up,Chevron,expense,9
2024-07-25,5.81,Entertainment,Music,Subscription,Spotify,expense,9
2024-07-25,5.91,ATM Fee,ATM Fee,Green trip fast return bit.,Fleming-Hamilton,expense,9
2024-07-27,12.58,Entertainment,Streaming,Subscription,PlayStation Store,expense,9
2024-07-28,42.9,Shopping,Home Goods,Online purchase,Target,expense,9
2024-07-28,201.93,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,9
2024-07-30,58.89,Food & Dining,Restaurants,Lunch,Safeway,expense,9
2024-07-31,10.59,Subscription,Subscription,Maintain also two we cut.,"Mcdonald, Taylor and Peck",expense,9
2024-08-01,4928.3,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-08-01,46.92,Transportation,Parking,Car payment,Uber,expense,9
2024-08-04,21.74771671999906,Shopping,Books,Retail shopping,CVS,expense,9
2024-08-04,153.12,Healthcare,Insurance Premium,Doctor visit,CVS Pharmacy,expense,9
2024-08-05,221.42,Utilities,Electric,Phone bill,Water Company,expense,9
2024-08-06,42.55,Bank Fee,Bank Fee,New something believe court.,"Ponce, Perez and Harrison",expense,9
2024-08-07,660.2586215086598,Travel,Vacation,Hotel stay,Southwest Airlines,expense,9
2024-08-07,36.07,Other,Other,Knowledge pick school kitchen agent.,"Jimenez, Owens and Morris",expense,9
2024-08-08,266.71,Healthcare,Doctor Visit,Doctor visit,CVS Pharmacy,expense,9
2024-08-08,40.08,Subscription,Subscription,Blue theory.,"Hendrix, Boyd and Strong",expense,9
2024-08-09,70.82,Transportation,Uber/Lyft,Car payment,Chevron,expense,9
2024-08-11,27.55,Transportation,Parking,Gas fill-up,Metro,expense,9
2024-08-13,302.65,Utilities,Internet,Electric bill,AT&T,expense,9
2024-08-13,27.42415819867723,Shopping,Personal Care,Online purchase,Walgreens,expense,9
2024-08-13,17.12,Other,Other,Fact plan.,White-Adams,expense,9
2024-08-14,24.19,Entertainment,Movies,Concert,Steam,expense,9
2024-08-15,5175.32,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-08-15,2041.35,Housing,Rent,Property maintenance,Home Depot,expense,9
2024-08-15,24.03,Other,Other,Whatever market though break.,Rodriguez Group,expense,9
2024-08-16,70.87,Transportation,Public Transit,Parking fee,Lyft,expense,9
2024-08-17,41.42,Other,Other,Successful pass.,Gordon-Burke,expense,9
2024-08-17,10.34,ATM Fee,ATM Fee,This safe.,Wilson-Randall,expense,9
2024-08-20,43.69901889387477,Shopping,Personal Care,Personal items,Walgreens,expense,9
2024-08-20,38.71,ATM Fee,ATM Fee,Likely just strong.,West Ltd,expense,9
2024-08-21,55.93,Transportation,Uber/Lyft,Parking fee,Uber,expense,9
2024-08-21,9.51,Entertainment,Movies,Subscription,AMC Theaters,expense,9
2024-08-22,16.562275453611623,Shopping,Electronics,Retail shopping,Target,expense,9
2024-08-22,22.52,Subscription,Subscription,Quickly five film price.,"Carpenter, Davis and Palmer",expense,9
2024-08-22,43.8,Other,Other,Professional energy.,Knight-Wagner,expense,9
2024-08-23,5.43,Subscription,Subscription,Court push music beautiful.,Hill-Koch,expense,9
2024-08-24,57.85,Food & Dining,Restaurants,Grocery shopping,Safeway,expense,9
2024-08-24,33.21,Entertainment,Movies,Concert,AMC Theaters,expense,9
2024-08-25,83.61,Transportation,Parking,Parking fee,Metro,expense,9
2024-08-26,16.95,ATM Fee,ATM Fee,Beat person kind.,"Smith, White and Hawkins",expense,9
2024-08-27,50.02214357898463,Shopping,Personal Care,Retail shopping,Best Buy,expense,9
2024-08-27,61.96183166810306,Shopping,Home Goods,Personal items,CVS,expense,9
2024-08-28,47.79,Other,Other,Surface writer.,Dougherty-Taylor,expense,9
2024-08-29,44.56,Food & Dining,Coffee,Grocery shopping,Starbucks,expense,9
2024-08-30,31.51,Food & Dining,Coffee,Coffee,Chipotle,expense,9
2024-08-30,7.13,ATM Fee,ATM Fee,Hold less matter world.,Coleman-Wilson,expense,9
2024-08-31,20.02,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,9
2024-08-31,28.54,Entertainment,Streaming,Movie tickets,AMC Theaters,expense,9
2024-08-31,15.31,Other,Other,Hundred face old.,White-Simpson,expense,9
2024-09-01,4718.27,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-09-01,33.44,Entertainment,Music,Subscription,Netflix,expense,9
2024-09-01,623.59,Travel,Car Rental,Vacation expense,Marriott,expense,9
2024-09-03,6.6,Other,Other,Reflect site.,Steele-Rodriguez,expense,9
2024-09-03,39.01,Other,Other,Material people well.,Rodriguez Ltd,expense,9
2024-09-04,64.07,Food & Dining,Restaurants,Dinner,Starbucks,expense,9
2024-09-04,12.16,Bank Fee,Bank Fee,Child enough tell.,Carpenter-Gray,expense,9
2024-09-06,28.274426858985567,Shopping,Clothing,Personal items,Best Buy,expense,9
2024-09-08,1883.53,Housing,Rent,Property maintenance,Home Depot,expense,9
2024-09-08,167.93,Healthcare,Dental,Doctor visit,Kaiser Permanente,expense,9
2024-09-12,46.249824874799764,Shopping,Home Goods,Personal items,CVS,expense,9
2024-09-12,9.41,Bank Fee,Bank Fee,Clear air.,Woods-Williams,expense,9
2024-09-13,1946.24,Housing,Mortgage,Mortgage payment,Property Manager,expense,9
2024-09-14,45.87,Bank Fee,Bank Fee,Call able attention long.,"Lopez, Hines and Patterson",expense,9
2024-09-15,5009.0,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-09-15,1910.27,Freelance,Freelance,Freelance project payment,Client B,income,9
2024-09-15,325.56,Utilities,Internet,Electric bill,Comcast,expense,9
2024-09-15,40.23806617797184,Shopping,Home Goods,Retail shopping,CVS,expense,9
2024-09-16,58.3,Food & Dining,Fast Food,Grocery shopping,Chipotle,expense,9
2024-09-16,86.82,Transportation,Parking,Parking fee,Lyft,expense,9
2024-09-16,25.987084406606808,Shopping,Personal Care,Personal items,CVS,expense,9
2024-09-17,93.05,Transportation,Public Transit,Car payment,Lyft,expense,9
2024-09-18,29.91,Food & Dining,Restaurants,Grocery shopping,Safeway,expense,9
2024-09-18,19.16,Entertainment,Music,Movie tickets,Steam,expense,9
2024-09-19,44.54,ATM Fee,ATM Fee,Exactly beat movement letter.,Watkins-Moreno,expense,9
2024-09-20,9.1,Other,Other,Citizen risk.,Black PLC,expense,9
2024-09-22,54.19,Food & Dining,Delivery,Grocery shopping,Safeway,expense,9
2024-09-22,31.86,Entertainment,Sports,Movie tickets,Steam,expense,9
2024-09-23,141.93,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,9
2024-09-23,35.69,ATM Fee,ATM Fee,Prove again outside.,"Reed, Crawford and Buckley",expense,9
2024-09-24,250.2,Utilities,Electric,Electric bill,AT&T,expense,9
2024-09-24,315.87,Utilities,Water,Electric bill,Comcast,expense,9
2024-09-28,52.83,Transportation,Public Transit,Parking fee,Uber,expense,9
2024-09-28,67.69815122145083,Shopping,Clothing,Online purchase,CVS,expense,9
2024-09-29,33.79,Transportation,Public Transit,Gas fill-up,Chevron,expense,9
2024-10-01,4877.33,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-10-01,181.55,Healthcare,Pharmacy,Prescription,Kaiser Permanente,expense,9
2024-10-02,37.75,ATM Fee,ATM Fee,Wide production everybody study project.,Dixon Ltd,expense,9
2024-10-06,96.51,Transportation,Gas,Car payment,Chevron,expense,9
2024-10-07,307.95,Utilities,Phone,Electric bill,Verizon,expense,9
2024-10-07,15.02,Entertainment,Streaming,Movie tickets,PlayStation Store,expense,9
2024-10-08,1914.29,Housing,Rent,Rent payment,Landlord,expense,9
2024-10-08,50.48,Shopping,Personal Care,Personal items,Amazon,expense,9
2024-10-09,10.86,Entertainment,Gaming,Concert,Netflix,expense,9
2024-10-09,40.57,Shopping,Electronics,Retail shopping,Target,expense,9
2024-10-09,50.1,Shopping,Personal Care,Retail shopping,Walgreens,expense,9
2024-10-11,2048.23,Housing,Property Tax,Rent payment,Property Manager,expense,9
2024-10-11,33.33,Entertainment,Gaming,Concert,Steam,expense,9
2024-10-12,31.89,Food & Dining,Groceries,Lunch,DoorDash,expense,9
2024-10-12,13.88,Entertainment,Movies,Movie tickets,AMC Theaters,expense,9
2024-10-13,53.7,Transportation,Gas,Parking fee,Chevron,expense,9
2024-10-13,49.81,Other,Other,Style full.,"Watson, Butler and Richardson",expense,9
2024-10-13,36.19,Bank Fee,Bank Fee,Why policy sport.,Hardy-Chapman,expense,9
2024-10-15,5152.88,Salary,Salary,Monthly salary payment,Healthcare LLC,income,9
2024-10-15,1759.3,Freelance,Freelance,Freelance project payment,Client B,income,9
2024-10-15,31.16,Food & Dining,Fast Food,Lunch,DoorDash,expense,9
2024-10-15,17.6,Entertainment,Streaming,Subscription,Spotify,expense,9
2024-10-18,46.05,Food & Dining,Delivery,Lunch,Chipotle,expense,9
2024-10-18,43.92,Shopping,Clothing,Retail shopping,Target,expense,9
2024-10-19,40.16,ATM Fee,ATM Fee,Man stage physical medical.,"Sullivan, Rivera and Wagner",expense,9
2024-10-19,10.0,Other,Other,Discussion receive office.,Gonzalez-Ochoa,expense,9
2024-10-20,75.0,Transportation,Car Payment,Parking fee,Shell,expense,9
2024-10-23,39.45,Food & Dining,Groceries,Grocery shopping,Whole Foods,expense,9
2024-10-23,20.65,Food & Dining,Delivery,Dinner,Whole Foods,expense,9
2024-10-27,17.68,Other,Other,Magazine expect.,"Booth, Hall and Kim",expense,9
2024-10-27,32.8,Other,Other,Indeed avoid serve design.,Hicks-Harper,expense,9
2024-10-28,345.0,Utilities,Gas,Electric bill,AT&T,expense,9
2024-10-28,19.72,Bank Fee,Bank Fee,Writer deal find.,Gregory-Sandoval,expense,9
2024-10-29,21.38,ATM Fee,ATM Fee,Lawyer international head learn.,Bautista PLC,expense,9
2024-10-30,216.64,Utilities,Phone,Phone bill,PG&E,expense,9
2024-10-31,41.33,Other,Other,Yet try listen.,Richards-Trujillo,expense,9
2024-11-01,4862.29,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-11-03,69.63,Transportation,Parking,Parking fee,Honda Finance,expense,9
2024-11-03,41.6,ATM Fee,ATM Fee,Do until data.,Bennett Inc,expense,9
2024-11-06,16.52,Entertainment,Gaming,Concert,PlayStation Store,expense,9
2024-11-06,40.15,Subscription,Subscription,Dog number.,Harris Inc,expense,9
2024-11-07,1879.43,Housing,Maintenance,Property maintenance,Property Manager,expense,9
2024-11-08,31.022325513349223,Food & Dining,Coffee,Lunch,Chipotle,expense,9
2024-11-09,54.50845509657856,Shopping,Home Goods,Personal items,CVS,expense,9
2024-11-10,39.09,Subscription,Subscription,Employee high sound tax.,"Wright, Doyle and Mills",expense,9
2024-11-11,6.8,Bank Fee,Bank Fee,My hair here.,Waters-Martin,expense,9
2024-11-12,85.73157069270724,Food & Dining,Coffee,Grocery shopping,Whole Foods,expense,9
2024-11-12,32.57098101250957,Shopping,Electronics,Online purchase,Target,expense,9
2024-11-13,198.33,Healthcare,Pharmacy,Doctor visit,Kaiser Permanente,expense,9
2024-11-14,66.81123070449829,Food & Dining,Fast Food,Coffee,Whole Foods,expense,9
2024-11-14,90.16232176708002,Food & Dining,Groceries,Dinner,DoorDash,expense,9
2024-11-15,4967.55,Salary,Salary,Monthly salary payment,Tech Corp,income,9
2024-11-15,53.04,Transportation,Parking,Car payment,Shell,expense,9
2024-11-15,19.72,ATM Fee,ATM Fee,Past race make.,Fitzpatrick-Bauer,expense,9
2024-11-17,32.17,Entertainment,Music,Movie tickets,Netflix,expense,9
2024-11-18,71.06,Transportation,Public Transit,Gas fill-up,Chevron,expense,9
2024-11-18,24.56,Entertainment,Streaming,Concert,Netflix,expense,9
2024-11-19,1910.42,Housing,Rent,Property maintenance,Wells Fargo,expense,9
2024-11-20,2073.83,Housing,Mortgage,Rent payment,Bank of America,expense,9
2024-11-20,52.09910654755433,Shopping,Home Goods,Online purchase,CVS,expense,9
2024-11-24,24.99,Entertainment,Gaming,Movie tickets,PlayStation Store,expense,9
2024-11-25,192.05,Utilities,Water,Internet bill,Comcast,expense,9
2024-11-26,46.28693659747137,Food & Dining,Delivery,Dinner,McDonalds,expense,9
2024-11-28,80.03,Transportation,Gas,Parking fee,Honda Finance,expense,9
2024-11-30,74.87,Transportation,Car Payment,Parking fee,Chevron,expense,9
2024-11-30,32.67,Entertainment,Sports,Concert,PlayStation Store,expense,9
2024-12-01,5139.31,Salary,Salary,Monthly salary payment,Finance Inc,income,9
2024-12-01,1968.84,Freelance,Freelance,Freelance project payment,Client A,income,9
2024-12-03,183.19,Healthcare,Dental,Doctor visit,CVS Pharmacy,expense,9
2024-12-04,30.03,Subscription,Subscription,Miss realize.,Walker-James,expense,9
2024-12-06,57.24690995369022,Shopping,Books,Personal items,Amazon,expense,9
2024-12-07,88.68822596017966,Shopping,Books,Retail shopping,Macys,expense,9
2024-12-08,23.404015012535567,Shopping,Electronics,Retail shopping,CVS,expense,9
2024-12-08,73.2439771898787,Shopping,Home Goods,Personal items,Best Buy,expense,9
2024-12-10,45.914884949760875,Food & Dining,Coffee,Lunch,Starbucks,expense,9
2024-12-10,9.61,ATM Fee,ATM Fee,As these game through.,"Kirby, Smith and Sanchez",expense,9
2024-12-10,30.48,Bank Fee,Bank Fee,Worker table forward.,"Anderson, Romero and Vargas",expense,9
2024-12-11,2033.79,Housing,Property Tax,Mortgage payment,Property Manager,expense,9
2024-12-11,71.23720739770961,Food & Dining,Delivery,Coffee,McDonalds,expense,9
2024-12-13,1907.28,Housing,Mortgage,Rent payment,Landlord,expense,9
2024-12-13,26.85,Entertainment,Gaming,Subscription,Steam,expense,9
